poi_id,名称,类型,类型名,地址,经度_gcj02,纬度_gcj02,经度_wgs84,纬度_wgs84
B001D07F4Q,西材东苑小区,120302,商务住宅;住宅区;住宅小区,劳动路(劳动路地铁站C1东南口步行490米),108.908712,34.266384,108.902212,34.260384
B0FFGEVRQX,西材南苑小区,120302,商务住宅;住宅区;住宅小区,劳动西路南100米西缆劳动西路小区南门,108.907986,34.264791,108.901486,34.258791
B001D0WQ5D,西标,120302,商务住宅;住宅区;住宅小区,沣镐东路土门新市场对面,108.875426,34.258180,108.868926,34.252180
B001D09IU0,西正小区,120302,商务住宅;住宅区;住宅小区,汉城东路20号,108.878550,34.261710,108.872050,34.255710
B001D07CST,西氮小区,120302,商务住宅;住宅区;住宅小区,昆明路31号,108.877525,34.253018,108.871025,34.247018
B0FFGFVJ49,西沙湖花园,120302,商务住宅;住宅区;住宅小区,西滩村安置小区,108.844375,34.199706,108.837875,34.193706
B0LBLUO152,西沣国际,120203,商务住宅;楼宇;商住两用楼宇,西沣一路与西沣北路交叉口东南40米,108.888275,34.185125,108.881775,34.179125
B0GRLAKIQE,西沣馨苑翟家堡社区,120302,商务住宅;住宅区;住宅小区,西沣二路s-10106号,108.888564,34.177595,108.882064,34.171595
B0G32CGR5Z,西派国樾,120302,商务住宅;住宅区;住宅小区,高新软件新城天谷二路与云水二路交汇处,108.835179,34.230191,108.828679,34.224191
B0JBDZV636,西派樘樾,120302,商务住宅;住宅区;住宅小区,天谷二路与云水二路交叉口,108.831683,34.232901,108.825183,34.226901
B0JKGAWWFO,西派玺悦,120302,商务住宅;住宅区;住宅小区,星虹二路与大兴国寺街交叉口西北140米,108.818005,34.131606,108.811505,34.125606
B0FFFCU5B4,西港商务,120201,商务住宅;楼宇;商务写字楼,锦业六街与锦业一路交叉口西北140米,108.871880,34.192493,108.865380,34.186493
B001D08WN8,西港国际花园,120302,商务住宅;住宅区;住宅小区,桃园南路19号(丰庆公园地铁站D口步行220米),108.901966,34.247018,108.895466,34.241018
B001D09PJ8,西港雅苑,120302,商务住宅;住宅区;住宅小区,锦业路40号(丈八四路地铁站A口步行210米),108.870190,34.191937,108.863690,34.185937
B0FFFCLNAA,西熙国际,120302,商务住宅;住宅区;住宅小区,丈八北路138号,108.872057,34.229556,108.865557,34.223556
B0FFG5727P,西燃阿房佳苑,120302,商务住宅;住宅区;住宅小区,阿房路36号,108.853422,34.271312,108.846922,34.265312
B0LAB71V9J,西珑国际,120302,商务住宅;住宅区;住宅小区,大庆路与金曹路交叉口东100米,108.868365,34.268745,108.861865,34.262745
B001D09KZC,西瓷所团结北路小区,120302,商务住宅;住宅区;住宅小区,团结北路,108.883138,34.267892,108.876638,34.261892
B001D0W00F,西电光电缆有限责任公司职工公寓,120303,商务住宅;住宅区;宿舍,劳动路与大庆路交叉口西南60米,108.909470,34.268674,108.902970,34.262674
B0FFI33J3H,西电公司家属院,120302,商务住宅;住宅区;住宅小区,汉城南路与中堡子村北路交叉口东80米,108.873031,34.256548,108.866531,34.250548
B0FFHRRFMW,西电国际工程有限公司小区,120302,商务住宅;住宅区;住宅小区,劳动路与大庆路交叉口南约140米,108.909453,34.267928,108.902953,34.261928
B0FFIH2HSM,西窑头回迁房,120000,商务住宅;商务住宅相关;商务住宅相关,昆明路13号桥附近(西窑头地铁站C口步行290米),108.853426,34.254115,108.846926,34.248115
B0FFFWEDDM,西第五桥村-综合楼,120201|130100,商务住宅;楼宇;商务写字楼|政府机构及社会团体;政府机关;政府机关相关,文苑北路(第五桥村小区),108.881162,34.166900,108.874662,34.160900
B0FFG4EUNK,西纺·逸品园,120302,商务住宅;住宅区;住宅小区,阿房二路47号附近,108.846550,34.273840,108.840050,34.267840
B0FFHOHJ7D,西纺一村,120302,商务住宅;住宅区;住宅小区,枣园南路与丰盛路交叉口南60米,108.859474,34.272388,108.852974,34.266388
B0FFFO3YNF,西纺三村,120302,商务住宅;住宅区;住宅小区,宜阳路与阿房二路交叉口西北140米,108.843010,34.274338,108.836510,34.268338
B0L1PS5SH7,西纺二村,120000,商务住宅;商务住宅相关;商务住宅相关,阿房二路与宜阳路交叉口东北160米,108.845308,34.274002,108.838808,34.268002
B0FFH0BRQJ,西纺六村小区,120302,商务住宅;住宅区;住宅小区,大庆路与阿房路交汇处,108.854987,34.270090,108.848487,34.264090
B0FFGA5P5T,西纺四村小区,120302,商务住宅;住宅区;住宅小区,,108.848735,34.276345,108.842235,34.270345
B001D0VZJM,西缆二小区,120302,商务住宅;住宅区;住宅小区,劳动路212号(劳动路地铁站B西南口步行490米),108.909374,34.266395,108.902874,34.260395
B001D071DM,西缆劳动路小区,120302,商务住宅;住宅区;住宅小区,劳动路212号(劳动路地铁站B西南口步行340米),108.908978,34.267230,108.902478,34.261230
B0L1ACJGQN,西缆劳动路小区B座,120201,商务住宅;楼宇;商务写字楼,劳动路212号西缆劳动路小区,108.908975,34.267375,108.902475,34.261375
B0FFH1L3O6,西缆高层,120000,商务住宅;商务住宅相关;商务住宅相关,劳动路辅路与劳动西路交叉口西北160米,108.908820,34.267319,108.902320,34.261319
B001D09KLC,西辛庄,120302,商务住宅;住宅区;住宅小区,高新六路6号,108.875961,34.234361,108.869461,34.228361
B001D0VEPE,西部国际广场,120201,商务住宅;楼宇;商务写字楼,高新路2号(西北工业大学地铁站B口步行340米),108.907749,34.239230,108.901249,34.233230
B0FFG1RJ5M,西部国际广场西座,120201,商务住宅;楼宇;商务写字楼,高新一路与光远路交叉口东北40米,108.907225,34.239558,108.900725,34.233558
B0FFG3EWCB,西部机场集团培训学院学员公寓,120303,商务住宅;住宅区;宿舍,锦业路40号附近,108.871368,34.192134,108.864868,34.186134
B001D08E8O,西部电子信息大厦,120201,商务住宅;楼宇;商务写字楼,太白南路18号,108.911455,34.215318,108.904955,34.209318
B001D08E8M,西部电子社区,120300,商务住宅;住宅区;住宅区,太白南路181号(电子一路与二路之间),108.911402,34.214383,108.904902,34.208383
B0FFHA09LC,西部电子社区A座,120201,商务住宅;楼宇;商务写字楼,太白南路181号西部电子社区,108.910400,34.214409,108.903900,34.208409
B0FFJA18RP,西钞昆明路小区,120302,商务住宅;住宅区;住宅小区,昆明路244号(丈八北路与昆明路十字向东150米路南),108.874526,34.251336,108.868026,34.245336
B001D12ERS,西钞沁园,120302,商务住宅;住宅区;住宅小区,郭杜镇樱花一路25号,108.875920,34.163602,108.869420,34.157602
B001D14XGA,西钞西区小区,120302,商务住宅;住宅区;住宅小区,汉城南路153号,108.868738,34.263852,108.862238,34.257852
B001D08RJN,西钢东一区家属院,120302,商务住宅;住宅区;住宅小区,红光路40号,108.868956,34.258872,108.862456,34.252872
B001D07YP2,西钢东二区家属院,120302,商务住宅;住宅区;住宅小区,汉城南路55号,108.873384,34.257040,108.866884,34.251040
B0FFGTA94C,西钢家属院,120300,商务住宅;住宅区;住宅区,汉城南路与中堡子村北路交叉口东80米,108.873042,34.256521,108.866542,34.250521
B0LD4NGFFB,西铭五号,120302,商务住宅;住宅区;住宅小区,辛乐路与致远路交叉口东北100米,108.906050,34.219168,108.899550,34.213168
B0L31OVXG3,西高国际,120300,商务住宅;住宅区;住宅区,沣惠南路辅路与金光巷交叉口西120米,108.888804,34.254095,108.882304,34.248095
B0FFHRPO5A,西高新航天科技产业园,120100,商务住宅;产业园区;产业园区,团结南路与茶张路交叉口西160米,108.880133,34.213528,108.873633,34.207528
B0JUXHX2GG,誉安大厦,120000,商务住宅;商务住宅相关;商务住宅相关,科技六路37号,108.875606,34.212015,108.869106,34.206015
B0LA55RRSD,警消联动应急安全产业孵化园,120100,商务住宅;产业园区;产业园区,昆明路218号,108.875336,34.251121,108.868836,34.245121
B0KB2ZQT62,警苑小区,120302,商务住宅;住宅区;住宅小区,阿房二路正义厨具市场斜对面,108.848788,34.274502,108.842288,34.268502
B0LRMMXPBY,计生委家属院,120302,商务住宅;住宅区;住宅小区,雁南二路与慈恩西路交叉口西160米,108.959325,34.205225,108.952825,34.199225
B0FFLHKTEM,译创国际大厦,120201,商务住宅;楼宇;商务写字楼,丈八北路197号,108.871654,34.224923,108.865154,34.218923
B0G2C79Q18,诺瓦科技产业园,120100,商务住宅;产业园区;产业园区,云水二路与天谷四路交叉口西南,108.830842,34.222433,108.824342,34.216433
B0L1JU8JPV,诺瓦科技产业园2号楼,120100,商务住宅;产业园区;产业园区,云水二路与天谷四路交叉口南180米,108.832875,34.222425,108.826375,34.216425
B0L1RUBNJO,诺瓦科技产业园5号楼,120100,商务住宅;产业园区;产业园区,云水二路与天谷四路交叉口南180米,108.832725,34.222425,108.826225,34.216425
B0FFIOUVLV,豪庭国际(暂停营业),120000,商务住宅;商务住宅相关;商务住宅相关,西市一路与万方巷交叉口北20米,108.907770,34.243372,108.901270,34.237372
B0L10GCSX1,贝多综合产业园区,120100,商务住宅;产业园区;产业园区,锦业三路与丈八四路辅路交叉口东60米,108.869924,34.179762,108.863424,34.173762
B001D0WAOC,财富中心,120203,商务住宅;楼宇;商住两用楼宇,南二环路西段180号,108.901641,34.240135,108.895141,34.234135
B0LGHCU3T0,财富中心0座,120201,商务住宅;楼宇;商务写字楼,二环南路西段财富中心I期,108.902584,34.241815,108.896084,34.235815
B001D0WPXF,财富中心II期C座,120201,商务住宅;楼宇;商务写字楼,高新三路与光泰路交叉口东北120米,108.901510,34.240111,108.895010,34.234111
B0FFJQ5E8H,财富售楼中心,120000|070000,商务住宅;商务住宅相关;商务住宅相关|生活服务;生活服务场所;生活服务场所,二环南路西段辅路与高新三路交叉口东南60米,108.902693,34.241805,108.896193,34.235805
B0J0OHF8RU,财金大厦,120201,商务住宅;楼宇;商务写字楼,二环南路西段桃园南路1号,108.902653,34.243118,108.896153,34.237118
B0LR0XQLLO,财金大厦C栋,120201,商务住宅;楼宇;商务写字楼,二环南路西段桃园南路1号财金大厦,108.902575,34.243075,108.896075,34.237075
B0LACRD51Z,赛润锦康,090000|120000,医疗保健服务;医疗保健服务场所;医疗保健服务场所|商务住宅;商务住宅相关;商务住宅相关,西三环路南段与北岳路交叉口东北300米,108.842615,34.249155,108.836115,34.243155
B0L2BLMAX5,赛诺克新能源科技园项目,120100,商务住宅;产业园区;产业园区,锦业二路38号,108.843806,34.185182,108.837306,34.179182
B001D09HLO,赢园雅筑,120302,商务住宅;住宅区;住宅小区,科技一路59号,108.873672,34.228946,108.867172,34.222946
B0K2NRAXQ3,赢火虫西安运营中心,120201,商务住宅;楼宇;商务写字楼,沣镐西路182号,108.881261,34.258923,108.874761,34.252923
B0LKOAGKFJ,赫斯医药研发基地写字楼,120201,商务住宅;楼宇;商务写字楼,锦业一路与丈八五路交叉口西80米,108.862986,34.190902,108.856486,34.184902
B0FFG77C3Q,赵家堡工业园(天台三路),120100,商务住宅;产业园区;产业园区,天台三路与天台路辅路交叉口西140米,108.824033,34.265984,108.817533,34.259984
B0FFGCDY27,起点创业园,120100,商务住宅;产业园区;产业园区,天台六路13号,108.822063,34.277096,108.815563,34.271096
B0LKHLR337,超发苑,120302,商务住宅;住宅区;住宅小区,汉城南路与汉城西路交叉口西北160米,108.871225,34.263625,108.864725,34.257625
B0KAJSVSOV,越秀铁建·樽樾(建设中),120302,商务住宅;住宅区;住宅小区,经二十路与纬二十二路交汇处,108.838357,34.158293,108.831857,34.152293
B0KGBC74KM,越秀铁建·西派天悦(建设中),120302,商务住宅;住宅区;住宅小区,星虹二路与纬三十四路交叉口西北320米,108.819731,34.145502,108.813231,34.139502
B0H0R686TZ,路政家属区,120302,商务住宅;住宅区;住宅小区,友谊西路辅路与延康巷交叉口东80米,108.919225,34.240825,108.912725,34.234825
B0FFGCBNHU,软件公寓软件新城,120203,商务住宅;楼宇;商住两用楼宇,"云水一路以东,天谷六路以北",108.839014,34.217185,108.832514,34.211185
B0FFGA5STV,软件新城云汇谷,120100,商务住宅;产业园区;产业园区,天谷九路与云水一路交叉口西北260米,108.834650,34.205829,108.828150,34.199829
B0L1J79W8K,软件新城云汇谷A11栋,120100,商务住宅;产业园区;产业园区,云水一路与天谷八路交叉口西南160米,108.835875,34.206475,108.829375,34.200475
B0L0YN4VKW,软件新城云汇谷A1栋,120201,商务住宅;楼宇;商务写字楼,天谷九路与云水二路交叉口东180米,108.834121,34.204692,108.827621,34.198692
B0L1H1YUKI,软件新城云汇谷B3座,120201,商务住宅;楼宇;商务写字楼,软件新城云汇谷,108.834675,34.205825,108.828175,34.199825
B0L1MLH1UR,软件新城云汇谷C1号楼,120100,商务住宅;产业园区;产业园区,软件新城云汇谷,108.835825,34.206675,108.829325,34.200675
B0LR01OJF5,软件新城云汇谷C2栋,120100,商务住宅;产业园区;产业园区,云水一路与天谷八路交叉口西南200米,108.835575,34.206125,108.829075,34.200125
B0LUSUZFSS,软件新城云汇谷C3栋,120100,商务住宅;产业园区;产业园区,云水二路与沣惠绿道交叉口东200米,108.834314,34.206880,108.827814,34.200880
B0L10UDZ4G,软件新城云汇谷D座,120201,商务住宅;楼宇;商务写字楼,软件新城云汇谷,108.834675,34.205825,108.828175,34.199825
B0FFM4FNFE,轻工机械研究所家属院,120303,商务住宅;住宅区;宿舍,枣园西路121号(枣园地铁站B2西口步行300米),108.859420,34.279689,108.852920,34.273689
B0FFHNN0CJ,辅仁楼,120200,商务住宅;楼宇;楼宇相关,鱼丁路与化龙一路交叉口东南260米,108.859103,34.221523,108.852603,34.215523
B0FFGH2P49,达成馨苑小区,120302,商务住宅;住宅区;住宅小区,兴学巷61号附近,108.918605,34.260714,108.912105,34.254714
B0LD19L6QA,迈科商业中心B栋,120201,商务住宅;楼宇;商务写字楼,西安迈科中心,108.880706,34.192085,108.874206,34.186085
B001D09HXJ,迎宾楼,120302,商务住宅;住宅区;住宅小区,大庆路217号(劳动路地铁站D东北口步行280米),108.913144,34.270052,108.906644,34.264052
B0L1RAAUEC,远峰中心,120201,商务住宅;楼宇;商务写字楼,汉城西路与交子巷交叉口西南280米,108.866425,34.259935,108.859925,34.253935
B0FFKBCIMI,远洋·落子栖,120302,商务住宅;住宅区;住宅小区,昆明路218号(汉城南路地铁口10米),108.875322,34.251443,108.868822,34.245443
B0KAZ7JYE7,远航苑便利店,060200|120000,购物服务;便民商店/便利店;便民商店/便利店|商务住宅;商务住宅相关;商务住宅相关,团结三路2号西控24街坊,108.877404,34.263943,108.870904,34.257943
B0KKONX9JG,途眠公寓,120000,商务住宅;商务住宅相关;商务住宅相关,阿房路6-17号(皂河地铁站C东南口步行410米),108.853678,34.280935,108.847178,34.274935
B0KU9ZIFUU,造纸厂家属院,120302,商务住宅;住宅区;住宅小区,昆明路4号,108.881337,34.250738,108.874837,34.244738
